web-scraper-order|web-scraper-start-url|author|title|date|content|rating|next|next-href||||
1556765845-3621|https://www.amazon.com/Hostile-Hospital-Unfortunate-Events/product-reviews/0064408663/ref=cm_cr_arp_d_hist_5?ie=UTF8&reviewerType=all_reviews&filterByStar=five_star&pageNumber=1|Stephen Kraft Jr|Five Stars|15-Aug-14|awesome|5.0 out of 5 stars|Next page?|https://www.amazon.com/Hostile-Hospital-Unfortunate-Events/product-reviews/0064408663/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&filterByStar=five_star&pageNumber=4&reviewerType=all_reviews||||
"1556765850-3637,https://www.amazon.com/Hostile-Hospital-Unfortunate-Events/product-reviews/0064408663/ref=cm_cr_arp_d_hist_5?ie=UTF8&reviewerType=all_reviews&filterByStar=five_star&pageNumber=1,Amazon Customer,Great,17-Feb-14,""it is a great book due to the fact that it is just as interesting as the recent seven:)"||||||||||||
"and because Count Olaf loses again."",5.0 out of 5 stars,Next page?,https://www.amazon.com/Hostile-Hospital-Unfortunate-Events/product-reviews/0064408663/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&filterByStar=five_star&pageNumber=6&reviewerType=all_reviews"||||||||||||
1556765841-3602|https://www.amazon.com/Hostile-Hospital-Unfortunate-Events/product-reviews/0064408663/ref=cm_cr_arp_d_hist_5?ie=UTF8&reviewerType=all_reviews&filterByStar=five_star&pageNumber=1|Jennifer L Monachino|Five Stars|24-Jul-15|My daughter loves the series and has read them all. She likes to re read the series too.|5.0 out of 5 stars|Next page?|https://www.amazon.com/Hostile-Hospital-Unfortunate-Events/product-reviews/0064408663/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&filterByStar=five_star&pageNumber=2&reviewerType=all_reviews||||
"1556765865-3710,https://www.amazon.com/Hostile-Hospital-Unfortunate-Events/product-reviews/0064408663/ref=cm_cr_arp_d_hist_5?ie=UTF8&reviewerType=all_reviews&filterByStar=five_star&pageNumber=1,Harrison,The Hostile Hostipal is  Awsome!,11-Nov-02,""Wow! What a great and exciting book. This book is about three children whose parents died in a fire.  But there parents left them a fortune of money. But their enemy Count Olaf tries to steals their fortune. The three childrens names are, Violet who is the oldest. Klaus who is the middle child, and Sunny who is still a baby. They all have there own abilities to keep them alive and well. Violet is very good at enventing things. Klaus is good at studying and reading books. Last but not least Sunny, who is teething so she can bite her way through things. It is a very exiting book and I defenitly think that you should read it!"",5.0 out of 5 stars,Next page?,https://www.amazon.com/Hostile-Hospital-Unfortunate-Events/product-reviews/0064408663/ref=cm_cr_arp_d_paging_btm_13?ie=UTF8&filterByStar=five_star&pageNumber=13&reviewerType=all_reviews"||||||||||||
"1556765861-3689,https://www.amazon.com/Hostile-Hospital-Unfortunate-Events/product-reviews/0064408663/ref=cm_cr_arp_d_hist_5?ie=UTF8&reviewerType=all_reviews&filterByStar=five_star&pageNumber=1,jewelsmom,A GREAT BOOK!!!!!!!!!!!,17-Oct-01,""Ok, this book is probably one of the best of 'em so far! I luved it, it always kept you on the edge of your seat.  The main characters are, of course, Sunny, Voilet, and Klaus...and Olaf, but who cares about him.  Well, they're put in the paper as Murderers, and they get busted by a shop keeper.  So, they get in this van, go to the hospital, and work on papers to help them find their parents, not just to hide undercover.  So, Babs, the head hauncho, is taken away, and Olaf takes over! :O Then, they're taken for vandalist becuz...well, what, you think I'm gonna' tell the rest?  You read it! :D"",5.0 out of 5 stars,Next page?,https://www.amazon.com/Hostile-Hospital-Unfortunate-Events/product-reviews/0064408663/ref=cm_cr_arp_d_paging_btm_11?ie=UTF8&filterByStar=five_star&pageNumber=11&reviewerType=all_reviews"||||||||||||
"1556765872-3743,https://www.amazon.com/Hostile-Hospital-Unfortunate-Events/product-reviews/0064408663/ref=cm_cr_arp_d_hist_5?ie=UTF8&reviewerType=all_reviews&filterByStar=five_star&pageNumber=1,tvtv3,A New Turn of Events.,10-Sep-06,""Dear Reader,"||||||||||||
||||||||||||
Unlike previous books in the series| THE HOSTILE HOSPITAL takes place immediately after THE VILE VILLAGE.  The three Baudelaire children are all alone walking across a large empty space when the reach The Last Chance General Store.  The children had just escaped from V.F.D. the evening before and were now wanted by the police for the murder of Jacques Snicket.  Mixed-up and misrepresentations of the deeds were going to appear in the morning edition of THE DAILY PUNCTILIO.  Hungry and without another chance in the world| the children enter The Last Chance.||||||||||
||||||||||||
It's too terrible to describe what horrors are inflicted upon them there.  Somehow the escape and make their way to the Heimlich Hospital where they join with a group of singing people known as the V.F.D.| Volunteers Fighting Disease.  It's not the V.F.D. that their parents were members of| but this V.F.D. inadvertently assist the Baudelaire's in finding new information about their parents.||||||||||
||||||||||||
Oh| my.  But that was before Violet was captured by Count Olaf| before she was supposed to have her head removed| and before a major fire.  Oh| those poor children!  I can't write about them anymore at the moment.  Read about them yourself.||||||||
||||||||||||
I think I'll go buy a heart-shaped balloon to make me feel better because my stomach feels queasy.||||||||||||
||||||||||||
Sincerely||||||||||||
||||||||||||
"Uncle TV"",5.0 out of 5 stars,Next page?,https://www.amazon.com/Hostile-Hospital-Unfortunate-Events/product-reviews/0064408663/ref=cm_cr_arp_d_paging_btm_16?ie=UTF8&filterByStar=five_star&pageNumber=16&reviewerType=all_reviews"||||||||||||
1556765850-3639|https://www.amazon.com/Hostile-Hospital-Unfortunate-Events/product-reviews/0064408663/ref=cm_cr_arp_d_hist_5?ie=UTF8&reviewerType=all_reviews&filterByStar=five_star&pageNumber=1|Jacqueline|Great book|1-Aug-13|My son is loving this series! He has read 1-11 so far! Would highly recommend to anyone looking for a good series!|5.0 out of 5 stars|Next page?|https://www.amazon.com/Hostile-Hospital-Unfortunate-Events/product-reviews/0064408663/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&filterByStar=five_star&pageNumber=6&reviewerType=all_reviews||||
"1556765870-3728,https://www.amazon.com/Hostile-Hospital-Unfortunate-Events/product-reviews/0064408663/ref=cm_cr_arp_d_hist_5?ie=UTF8&reviewerType=all_reviews&filterByStar=five_star&pageNumber=1,Elizabeth McBride,Snicket does it again!,27-Jul-14,""If you have a great (and I mean great taste) for fiction, then I think you'll love this book even more than the rest of the series. Snicket continues to express his feelings through writing."",5.0 out of 5 stars,Next page?,https://www.amazon.com/Hostile-Hospital-Unfortunate-Events/product-reviews/0064408663/ref=cm_cr_arp_d_paging_btm_15?ie=UTF8&filterByStar=five_star&pageNumber=15&reviewerType=all_reviews"||||||||||||
1556765845-3623|https://www.amazon.com/Hostile-Hospital-Unfortunate-Events/product-reviews/0064408663/ref=cm_cr_arp_d_hist_5?ie=UTF8&reviewerType=all_reviews&filterByStar=five_star&pageNumber=1|Rachel Ketchum|Five Stars|10-Jun-15|It was exactly what I wanted! Thank you!|5.0 out of 5 stars|Next page?|https://www.amazon.com/Hostile-Hospital-Unfortunate-Events/product-reviews/0064408663/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&filterByStar=five_star&pageNumber=4&reviewerType=all_reviews||||
1556765845-3618|https://www.amazon.com/Hostile-Hospital-Unfortunate-Events/product-reviews/0064408663/ref=cm_cr_arp_d_hist_5?ie=UTF8&reviewerType=all_reviews&filterByStar=five_star&pageNumber=1|donna l. otto|Five Stars|16-Aug-16|Our grandchildren (and Us) are enjoying this silly but fun reading aloud series.|5.0 out of 5 stars|Next page?|https://www.amazon.com/Hostile-Hospital-Unfortunate-Events/product-reviews/0064408663/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&filterByStar=five_star&pageNumber=4&reviewerType=all_reviews||||
1556765870-3726|https://www.amazon.com/Hostile-Hospital-Unfortunate-Events/product-reviews/0064408663/ref=cm_cr_arp_d_hist_5?ie=UTF8&reviewerType=all_reviews&filterByStar=five_star&pageNumber=1|C. Hoffman|if you like this series you will like this book|4-Jul-08|If you have enjoyed the previous books in this series you will like this one too.|5.0 out of 5 stars|Next page?|https://www.amazon.com/Hostile-Hospital-Unfortunate-Events/product-reviews/0064408663/ref=cm_cr_arp_d_paging_btm_15?ie=UTF8&filterByStar=five_star&pageNumber=15&reviewerType=all_reviews||||
1556765867-3724|https://www.amazon.com/Hostile-Hospital-Unfortunate-Events/product-reviews/0064408663/ref=cm_cr_arp_d_hist_5?ie=UTF8&reviewerType=all_reviews&filterByStar=five_star&pageNumber=1|Dottie Randazzo|A Scary book|2-Aug-07|I love this series of books. The writer is consistent. The stories are entertaining as well as educational. Highly recommended.|5.0 out of 5 stars|Next page?|https://www.amazon.com/Hostile-Hospital-Unfortunate-Events/product-reviews/0064408663/ref=cm_cr_arp_d_paging_btm_14?ie=UTF8&filterByStar=five_star&pageNumber=14&reviewerType=all_reviews||||
1556765843-3614|https://www.amazon.com/Hostile-Hospital-Unfortunate-Events/product-reviews/0064408663/ref=cm_cr_arp_d_hist_5?ie=UTF8&reviewerType=all_reviews&filterByStar=five_star&pageNumber=1|A. R SCOTT|Five Stars|24-Jul-14|This is an exceptional book.The ending was crazy.|5.0 out of 5 stars|Next page?|https://www.amazon.com/Hostile-Hospital-Unfortunate-Events/product-reviews/0064408663/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&filterByStar=five_star&pageNumber=3&reviewerType=all_reviews||||
"1556765850-3640,https://www.amazon.com/Hostile-Hospital-Unfortunate-Events/product-reviews/0064408663/ref=cm_cr_arp_d_hist_5?ie=UTF8&reviewerType=all_reviews&filterByStar=five_star&pageNumber=1,Sophie Giltrap,Best Book I have ever read,21-Jul-14,""I absolutely love the series of unfortunate event series, there so unpredictable and I stayed up till midnight finishing the book from the start!"",5.0 out of 5 stars,Next page?,https://www.amazon.com/Hostile-Hospital-Unfortunate-Events/product-reviews/0064408663/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&filterByStar=five_star&pageNumber=6&reviewerType=all_reviews"||||||||||||
"1556765843-3611,https://www.amazon.com/Hostile-Hospital-Unfortunate-Events/product-reviews/0064408663/ref=cm_cr_arp_d_hist_5?ie=UTF8&reviewerType=all_reviews&filterByStar=five_star&pageNumber=1,Amy Malatak,Amazing,18-Aug-14,""The book is just like the last other 7 books. I love the part when Olaf (Matthias), the crowd, and Olaf's men went on the hunt on the Baudelaires."",5.0 out of 5 stars,Next page?,https://www.amazon.com/Hostile-Hospital-Unfortunate-Events/product-reviews/0064408663/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&filterByStar=five_star&pageNumber=3&reviewerType=all_reviews"||||||||||||
1556765839-3587|https://www.amazon.com/Hostile-Hospital-Unfortunate-Events/product-reviews/0064408663/ref=cm_cr_arp_d_hist_5?ie=UTF8&reviewerType=all_reviews&filterByStar=five_star&pageNumber=1|Orion Maple|Never a dull moment|13-Mar-19|The Hostile Hospital yet again brings some great suspense and interesting circumstances that teach the reader new things in a fun way. The end is definitely one of the most cliffhangers yet.|5.0 out of 5 stars||||||
1556765847-3635|https://www.amazon.com/Hostile-Hospital-Unfortunate-Events/product-reviews/0064408663/ref=cm_cr_arp_d_hist_5?ie=UTF8&reviewerType=all_reviews&filterByStar=five_star&pageNumber=1|Joseph|Best book EVER!!!!|4-Nov-13|This is an amazing book!!! If you liked this one read the series!!  Lemony Snicket really makes reading interesting!! I recommend this book who is a strong reader and loves mysteries!!!|5.0 out of 5 stars|Next page?|https://www.amazon.com/Hostile-Hospital-Unfortunate-Events/product-reviews/0064408663/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&filterByStar=five_star&pageNumber=5&reviewerType=all_reviews||||
1556765854-3657|https://www.amazon.com/Hostile-Hospital-Unfortunate-Events/product-reviews/0064408663/ref=cm_cr_arp_d_hist_5?ie=UTF8&reviewerType=all_reviews&filterByStar=five_star&pageNumber=1|sara|Love it|2-Jan-13|I love this series and I would love to read them all over again they are they best series I have read|5.0 out of 5 stars|Next page?|https://www.amazon.com/Hostile-Hospital-Unfortunate-Events/product-reviews/0064408663/ref=cm_cr_arp_d_paging_btm_8?ie=UTF8&filterByStar=five_star&pageNumber=8&reviewerType=all_reviews||||
"1556765863-3696,https://www.amazon.com/Hostile-Hospital-Unfortunate-Events/product-reviews/0064408663/ref=cm_cr_arp_d_hist_5?ie=UTF8&reviewerType=all_reviews&filterByStar=five_star&pageNumber=1,Amelia C,Really Great!!,27-Sep-01,""While this book wasn't the funniest in the series, it wasEdefinately one of the best. Lemony Snicket starts to play a HUGE role in this book, as do the rest of the charcters and gaurdians. There were some anagrams, but not enough. I hope anagrams will play a big role with the rest of the books, too."||||||||||||
"  If you are just starting this series, start at the begining. While the first book is one of my least favorite, they get better as you go along."",5.0 out of 5 stars,Next page?,https://www.amazon.com/Hostile-Hospital-Unfortunate-Events/product-reviews/0064408663/ref=cm_cr_arp_d_paging_btm_12?ie=UTF8&filterByStar=five_star&pageNumber=12&reviewerType=all_reviews"||||||||||||
1556765839-3592|https://www.amazon.com/Hostile-Hospital-Unfortunate-Events/product-reviews/0064408663/ref=cm_cr_arp_d_hist_5?ie=UTF8&reviewerType=all_reviews&filterByStar=five_star&pageNumber=1|Chubby Bookworm|Enjoyed!|21-Dec-16|Another great installment. This one ends with a cliff hanger.|5.0 out of 5 stars||||||
1556765867-3721|https://www.amazon.com/Hostile-Hospital-Unfortunate-Events/product-reviews/0064408663/ref=cm_cr_arp_d_hist_5?ie=UTF8&reviewerType=all_reviews&filterByStar=five_star&pageNumber=1|sam|Olaf strikes again|28-Jan-14|Count plan makes an amazing appearance this time with all of his associates. Violet has brain surgery. Sunny is learning to speak fluently. Klaus is getting better with his memorization. But snicket leaves us hanging with VFD and Jacques snicket.|5.0 out of 5 stars|Next page?|https://www.amazon.com/Hostile-Hospital-Unfortunate-Events/product-reviews/0064408663/ref=cm_cr_arp_d_paging_btm_14?ie=UTF8&filterByStar=five_star&pageNumber=14&reviewerType=all_reviews||||
1556765850-3641|https://www.amazon.com/Hostile-Hospital-Unfortunate-Events/product-reviews/0064408663/ref=cm_cr_arp_d_hist_5?ie=UTF8&reviewerType=all_reviews&filterByStar=five_star&pageNumber=1|Jennifer Joiner|Awesome|15-May-13|Once  I started reading this book I was hooked to it. It was the best one yet. Go lemony Snicket|5.0 out of 5 stars|Next page?|https://www.amazon.com/Hostile-Hospital-Unfortunate-Events/product-reviews/0064408663/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&filterByStar=five_star&pageNumber=6&reviewerType=all_reviews||||
1556765841-3603|https://www.amazon.com/Hostile-Hospital-Unfortunate-Events/product-reviews/0064408663/ref=cm_cr_arp_d_hist_5?ie=UTF8&reviewerType=all_reviews&filterByStar=five_star&pageNumber=1|Person101|It was awesome!|25-Jan-17|I love how Snicket made the book thrilling and mysterious (they have always been like that!) I don't know how Snicket makes them exiting every time!|5.0 out of 5 stars|Next page?|https://www.amazon.com/Hostile-Hospital-Unfortunate-Events/product-reviews/0064408663/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&filterByStar=five_star&pageNumber=2&reviewerType=all_reviews||||
1556765865-3713|https://www.amazon.com/Hostile-Hospital-Unfortunate-Events/product-reviews/0064408663/ref=cm_cr_arp_d_hist_5?ie=UTF8&reviewerType=all_reviews&filterByStar=five_star&pageNumber=1|blueblues|na|12-Aug-16|books are good|5.0 out of 5 stars|Next page?|https://www.amazon.com/Hostile-Hospital-Unfortunate-Events/product-reviews/0064408663/ref=cm_cr_arp_d_paging_btm_13?ie=UTF8&filterByStar=five_star&pageNumber=13&reviewerType=all_reviews||||
1556765841-3598|https://www.amazon.com/Hostile-Hospital-Unfortunate-Events/product-reviews/0064408663/ref=cm_cr_arp_d_hist_5?ie=UTF8&reviewerType=all_reviews&filterByStar=five_star&pageNumber=1|John P Nowell|Love this Series|22-Jan-14|I originally borrowed this series from a friend and fell in love and had to have my own copies! I have the entire series and read it yearly! I love the dark side but where good prevails!|5.0 out of 5 stars|Next page?|https://www.amazon.com/Hostile-Hospital-Unfortunate-Events/product-reviews/0064408663/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&filterByStar=five_star&pageNumber=2&reviewerType=all_reviews||||
1556765847-3628|https://www.amazon.com/Hostile-Hospital-Unfortunate-Events/product-reviews/0064408663/ref=cm_cr_arp_d_hist_5?ie=UTF8&reviewerType=all_reviews&filterByStar=five_star&pageNumber=1|Masha|Hi|26-Nov-13|it was a gear boom had so much to say what. t o happen.YouTube buggy Hugh ugh :-) :-) ::) ::)hubby and used to have that is a good y|5.0 out of 5 stars|Next page?|https://www.amazon.com/Hostile-Hospital-Unfortunate-Events/product-reviews/0064408663/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&filterByStar=five_star&pageNumber=5&reviewerType=all_reviews||||
1556765845-3624|https://www.amazon.com/Hostile-Hospital-Unfortunate-Events/product-reviews/0064408663/ref=cm_cr_arp_d_hist_5?ie=UTF8&reviewerType=all_reviews&filterByStar=five_star&pageNumber=1|muffin|Five Stars|11-Sep-14|excellent condition|5.0 out of 5 stars|Next page?|https://www.amazon.com/Hostile-Hospital-Unfortunate-Events/product-reviews/0064408663/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&filterByStar=five_star&pageNumber=4&reviewerType=all_reviews||||
"1556765841-3601,https://www.amazon.com/Hostile-Hospital-Unfortunate-Events/product-reviews/0064408663/ref=cm_cr_arp_d_hist_5?ie=UTF8&reviewerType=all_reviews&filterByStar=five_star&pageNumber=1,Ana Turrubiartes,""""""one of the good ones"""" (In the series"",16-Mar-18,""My daughter read this in 3 days. She said she read it quickly because it was, """"one of the good ones"""" (In the series. )"",5.0 out of 5 stars,Next page?,https://www.amazon.com/Hostile-Hospital-Unfortunate-Events/product-reviews/0064408663/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&filterByStar=five_star&pageNumber=2&reviewerType=all_reviews"||||||||||||
"1556765858-3680,https://www.amazon.com/Hostile-Hospital-Unfortunate-Events/product-reviews/0064408663/ref=cm_cr_arp_d_hist_5?ie=UTF8&reviewerType=all_reviews&filterByStar=five_star&pageNumber=1,J. Brown,5 Stars,7-Sep-17,""An enjoyable, if not creepy, addition to the series! The villains are getting more icky and the Baudelaires are getting a little villain-like themselves! With the chance that they may in fact get a happy ending, ONTO THE NEXT ONE! (Also...that ending though :-0 )"",5.0 out of 5 stars,Next page?,https://www.amazon.com/Hostile-Hospital-Unfortunate-Events/product-reviews/0064408663/ref=cm_cr_arp_d_paging_btm_10?ie=UTF8&filterByStar=five_star&pageNumber=10&reviewerType=all_reviews"||||||||||||
1556765872-3744|https://www.amazon.com/Hostile-Hospital-Unfortunate-Events/product-reviews/0064408663/ref=cm_cr_arp_d_hist_5?ie=UTF8&reviewerType=all_reviews&filterByStar=five_star&pageNumber=1||||||null|https://www.amazon.com/Hostile-Hospital-Unfortunate-Events/product-reviews/0064408663/ref=cm_cr_arp_d_paging_btm_16?ie=UTF8&filterByStar=five_star&pageNumber=16&reviewerType=all_reviews||||
"1556765856-3668,https://www.amazon.com/Hostile-Hospital-Unfortunate-Events/product-reviews/0064408663/ref=cm_cr_arp_d_hist_5?ie=UTF8&reviewerType=all_reviews&filterByStar=five_star&pageNumber=1,Andrew,Pietrisycamollaviadelrechiotemexity!,19-Jan-05,""Yeah, I know, the title means something along the lines of """"I have no idea what's going on"""" (you'll understand once you read the book), but I couldn't not use that for the title.  Pietrisycamollaviadelrechiotemexity is one of the words that the infant Sunny Baudelaire uses to communicate (however, her speech skills are quickly improving)."||||||||||||
||||||||||||
In what is the best entry yet in Lemony Snicket's A Series of Unfortunate Events| the three Baudelaires find themselves at Heimlich Hospital.  They have been cut off from Mr. Poe| the man charged with placing them in the homes of new guardians| their friends Duncan and Isadora Quagmire are floating in the sky somewhere with Hector from the Village of Fowl Devotees| and they have been framed for the murder of a man everyone thinks to be Count Olaf| but in reality| Olaf is still hot on their trail.  Once again| the Baudelaires have pursued the wrong V.F.D.| this time they join Volunteers Fighting Disease| which is how they end up at the hospital.|||
||||||||||||
However| just when things seem as if they can't get any worse| a ray of light shines through when Violet| Klaus| and Sunny discover something very interesting in the hospital's Library of Records...  However| things go back to their usual unfortunate-ness when Olaf and his associates attempt to perform the world's first cranioectamy on a young girl named Laura V. Bleediotie (think about the name for a second or two)| and things keep going from bad to worse as the story goes on.||||||
||||||||||||
"This is definitely the best book yet, but it is partly due to the fact that this is the most unfortunate outing yet for the Baudelaires (if the levels of sadness and unfortune that they encounter can even be quantified).  I can't wait to see what happens to them next at the Carniverouos Carnival..."",5.0 out of 5 stars,Next page?,https://www.amazon.com/Hostile-Hospital-Unfortunate-Events/product-reviews/0064408663/ref=cm_cr_arp_d_paging_btm_9?ie=UTF8&filterByStar=five_star&pageNumber=9&reviewerType=all_reviews"||||||||||||
1556765854-3656|https://www.amazon.com/Hostile-Hospital-Unfortunate-Events/product-reviews/0064408663/ref=cm_cr_arp_d_hist_5?ie=UTF8&reviewerType=all_reviews&filterByStar=five_star&pageNumber=1|Anna Calderon|Five Stars|12-Dec-14|Great book! My daughter loves it|5.0 out of 5 stars|Next page?|https://www.amazon.com/Hostile-Hospital-Unfortunate-Events/product-reviews/0064408663/ref=cm_cr_arp_d_paging_btm_8?ie=UTF8&filterByStar=five_star&pageNumber=8&reviewerType=all_reviews||||
1556765872-3737|https://www.amazon.com/Hostile-Hospital-Unfortunate-Events/product-reviews/0064408663/ref=cm_cr_arp_d_hist_5?ie=UTF8&reviewerType=all_reviews&filterByStar=five_star&pageNumber=1|love it|Awesome|10-Mar-14|It is a little dull in the beginning but it gets really good as it goes on LOVED IT!!!!!! Amazing book|5.0 out of 5 stars|Next page?|https://www.amazon.com/Hostile-Hospital-Unfortunate-Events/product-reviews/0064408663/ref=cm_cr_arp_d_paging_btm_16?ie=UTF8&filterByStar=five_star&pageNumber=16&reviewerType=all_reviews||||
"1556765839-3588,https://www.amazon.com/Hostile-Hospital-Unfortunate-Events/product-reviews/0064408663/ref=cm_cr_arp_d_hist_5?ie=UTF8&reviewerType=all_reviews&filterByStar=five_star&pageNumber=1,Ash,""Don't bother reading the review, you have already made up your mind about the book"",31-May-16,like all these books it's hard to put this one down. I bought the heard cover to complete my collection but I have to re-read it to tell you more about the plot.  I do however remember finishing this one and weighting with anticipation for the next one.,5.0 out of 5 stars,,"||||||||||||
1556765852-3654|https://www.amazon.com/Hostile-Hospital-Unfortunate-Events/product-reviews/0064408663/ref=cm_cr_arp_d_hist_5?ie=UTF8&reviewerType=all_reviews&filterByStar=five_star&pageNumber=1|hjwesson|Title|14-Feb-13|This was a sad but amazing book! I give  it a five star rating. It is a very good book|5.0 out of 5 stars|Next page?|https://www.amazon.com/Hostile-Hospital-Unfortunate-Events/product-reviews/0064408663/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&filterByStar=five_star&pageNumber=7&reviewerType=all_reviews||||
