web-scraper-order|web-scraper-start-url|author|title|date|content|rating|next|next-href|||||||||
"1556766328-4684,https://www.amazon.com/Grim-Grotto-Unfortunate-Events-Book/product-reviews/0064410145/ref=cm_cr_arp_d_hist_5?ie=UTF8&reviewerType=all_reviews&filterByStar=five_star&pageNumber=1,Eric Arismendi,Hook-Handed Man's secret revealed!,14-Aug-07,""After nearly escaping from the almost-melting Mortmain Mountains in the previous book in the series, The Slippery Slope (A Series of Unfortunate Events, Book 10), the Baudelaire orphans (Violet, Klaus, and Sunny) are taken in by the eccentric Captain Widdershins and his stepdaughter Fiona aboard a submarine.  The Queequeg submarine is not exactly in good shape, so the Baudelaires are not exactly any more safe in this particular chapter of their lives than they ever were.  During their perilous quest to find the mysterious sugar bowl down in an underwater grotto found on the bottom of the Striken Stream, the unlucky children encounter a poisonous fungus known as the Medusoid Mycelium.  The deadly mushroom has the ability to grow on human throats and choke its victim to death in an hour or less.  Of course, one of the Baudelaires is infected by the horrible fungus and might not make it to the next book!  This book, along with all of the other books in the series, is great read for the little kids and the teens and the adults and everyone else who loves a good page-turner.  Not only is this book a good mystery, but also touches on the subject of villainy.  Just like in real life, characters in the book change from being good to evil and vise-versa - a serious topic to discuss to readers.  Besides that, Lemony Snicket (the author) makes references to various famous writers and their words through the Verse Fluctuation Declaration poem-involving V.F.D. code (similar to Aunt Josephine's and the Quagmires') and the submarine's name and uniform.  Even though it is fiction, I would not doubt that A Series of Unfortunate Events will someday become a book required in many schools.  They are simply so well-written with suspense, humor, mystery, and a bit of drama! (By the way, my review`s title speaks the truth)."",5.0 out of 5 stars,Next page?,https://www.amazon.com/Grim-Grotto-Unfortunate-Events-Book/product-reviews/0064410145/ref=cm_cr_arp_d_paging_btm_9?ie=UTF8&filterByStar=five_star&pageNumber=9&reviewerType=all_reviews"|||||||||||||||||
"1556766335-4713,https://www.amazon.com/Grim-Grotto-Unfortunate-Events-Book/product-reviews/0064410145/ref=cm_cr_arp_d_hist_5?ie=UTF8&reviewerType=all_reviews&filterByStar=five_star&pageNumber=1,Jamie,Awesome,1-Oct-04,""This 11th book was superb! I finished it within three days.  I do agree, Count Olaf and his henchmen are ridiculous now, they've lost their gruelsome characters, and even though they are still evil, they are now laughing for no apparent reason.  Overall, this book was very good.  Starting from the end of THE SLIPPERY SLOPE, the Baudelaire children encounter new adventures, uncover new information about the VFD, and Sunny gets poisoned by a deadly mushroom.  They meet new people, live in an old submarine, and Klaus finds a girl that he likes."",5.0 out of 5 stars,Next page?,https://www.amazon.com/Grim-Grotto-Unfortunate-Events-Book/product-reviews/0064410145/ref=cm_cr_arp_d_paging_btm_12?ie=UTF8&filterByStar=five_star&pageNumber=12&reviewerType=all_reviews"|||||||||||||||||
"1556766333-4696,https://www.amazon.com/Grim-Grotto-Unfortunate-Events-Book/product-reviews/0064410145/ref=cm_cr_arp_d_hist_5?ie=UTF8&reviewerType=all_reviews&filterByStar=five_star&pageNumber=1,S. Hexem,A wonderful example of a wonderful book.,7-Jan-05,""I read this,well actually I'm halfway through reading it.  But I feel somewhat compelled to tell everyone how I felt about this book.  I think it's excellent and the way they tie the sugar bowl, Count Olaf, and the Queqeg all into one book is amazing.  I was shocked at how superb the characters were designed, from Captain Widdershins, who always talks nonsense, to Phil who's nickname is Cookie for no apparent reason.  Count Olaf is as mysterious as ever, and I don't want to give anything away, but I'm just saying You'll love this book. Trust me, if you are a Lemony Snicket fan, this is the ultimate book for you and you will thoroughly enjoy it as I did.  Heck, even if you hate these books, this charming sequel in the series is sure to wrap you up reading for hours, just to know what happens next.  This book is truly a winner!  Enjoy!"",5.0 out of 5 stars,Next page?,https://www.amazon.com/Grim-Grotto-Unfortunate-Events-Book/product-reviews/0064410145/ref=cm_cr_arp_d_paging_btm_11?ie=UTF8&filterByStar=five_star&pageNumber=11&reviewerType=all_reviews"|||||||||||||||||
1556766326-4668|https://www.amazon.com/Grim-Grotto-Unfortunate-Events-Book/product-reviews/0064410145/ref=cm_cr_arp_d_hist_5?ie=UTF8&reviewerType=all_reviews&filterByStar=five_star&pageNumber=1|Tea Lopez|Amazing|14-Apr-13|I love this book!! Great for children!! It's amazingly awesome I would recommend this series for people every where love it!!!|5.0 out of 5 stars|Next page?|https://www.amazon.com/Grim-Grotto-Unfortunate-Events-Book/product-reviews/0064410145/ref=cm_cr_arp_d_paging_btm_8?ie=UTF8&filterByStar=five_star&pageNumber=8&reviewerType=all_reviews|||||||||
"1556766328-4680,https://www.amazon.com/Grim-Grotto-Unfortunate-Events-Book/product-reviews/0064410145/ref=cm_cr_arp_d_hist_5?ie=UTF8&reviewerType=all_reviews&filterByStar=five_star&pageNumber=1,Sharon V,Great Story,14-May-18,""I have enjoyed every book so far, and this book is as enjoyable.  The children are older, the intrigue is bigger and the end is near."|||||||||||||||||
|||||||||||||||||
With this book|  I really want to get to the bottom of it all| but I don't want the books to end!  As all such stories must|  and with only two books left in the series| I just pray that there will be a happy outcome.|||||||||||||
|||||||||||||||||
"And by the way, the first books are now available on Netflix, and the movie is true to the books.  I highly recommend reading the books first, then enjoying the movie."",5.0 out of 5 stars,Next page?,https://www.amazon.com/Grim-Grotto-Unfortunate-Events-Book/product-reviews/0064410145/ref=cm_cr_arp_d_paging_btm_9?ie=UTF8&filterByStar=five_star&pageNumber=9&reviewerType=all_reviews"|||||||||||||||||
1556766326-4666|https://www.amazon.com/Grim-Grotto-Unfortunate-Events-Book/product-reviews/0064410145/ref=cm_cr_arp_d_hist_5?ie=UTF8&reviewerType=all_reviews&filterByStar=five_star&pageNumber=1|Leslie Self|Great|7-Jan-13|I loved this book like I do all of them. These books are my favorite series. I like these books|5.0 out of 5 stars|Next page?|https://www.amazon.com/Grim-Grotto-Unfortunate-Events-Book/product-reviews/0064410145/ref=cm_cr_arp_d_paging_btm_8?ie=UTF8&filterByStar=five_star&pageNumber=8&reviewerType=all_reviews|||||||||
"1556766333-4697,https://www.amazon.com/Grim-Grotto-Unfortunate-Events-Book/product-reviews/0064410145/ref=cm_cr_arp_d_hist_5?ie=UTF8&reviewerType=all_reviews&filterByStar=five_star&pageNumber=1,Alan Bartlett,Keep the books coming !,31-Jan-05,""The Grim Grotto is the eleventh installment in Lemony Snicket's A Series of Unfortunate Events. All the usual characters, Klaus, Sunny, Violet, Olaf and his troupe are back. There are two new characters, Fiona and Captain Widdershins and an old friend, Phil, too. After the orphans go down a river on a toboggan a submarine picks them up. In the sub they meet Captain Widdershins, Fiona and their old friend Phil. They learn more about the V.F.D. (the captin happens to be associated with them) and the sub's crew. Then there is a possible breakthrough on the V.F.D. and they want to check it out. This is an excellent book with lots of new information, but I highly recommend reading one through ten in order before reading this, if you haven't already."|||||||||||||||||
|||||||||||||||||
"William L."",5.0 out of 5 stars,Next page?,https://www.amazon.com/Grim-Grotto-Unfortunate-Events-Book/product-reviews/0064410145/ref=cm_cr_arp_d_paging_btm_11?ie=UTF8&filterByStar=five_star&pageNumber=11&reviewerType=all_reviews"|||||||||||||||||
"1556766313-4612,https://www.amazon.com/Grim-Grotto-Unfortunate-Events-Book/product-reviews/0064410145/ref=cm_cr_arp_d_hist_5?ie=UTF8&reviewerType=all_reviews&filterByStar=five_star&pageNumber=1,Elam Family,My kid has been reading nonstop!,3-Dec-14,""My kid loves these books.  As a parent I have tried to instill the love of reading into my son and it has gotten easier overtime and we are reaping the benefits of the improved reading.  Sometimes it was difficult to match the content level with his advanced reading level in addition to his interest in the content itself, however these books have seemed to be a perfect storm of sorts.  He is 9 but reading at a 12th grade level and it wasn't until this series that we really saw a passion for reading show, he always liked it and did it daily but never sought it out as feverishly as he did with this series, he is sharing the story with us in addition to laughing and enjoying himself.  I highly recommend them and we now own them all."",5.0 out of 5 stars,Next page?,https://www.amazon.com/Grim-Grotto-Unfortunate-Events-Book/product-reviews/0064410145/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&filterByStar=five_star&pageNumber=2&reviewerType=all_reviews"|||||||||||||||||
1556766313-4609|https://www.amazon.com/Grim-Grotto-Unfortunate-Events-Book/product-reviews/0064410145/ref=cm_cr_arp_d_hist_5?ie=UTF8&reviewerType=all_reviews&filterByStar=five_star&pageNumber=1|3 AM Art Productions|Snicket Fan!|21-Aug-17|Wonderful writing!! Love Lemony!|5.0 out of 5 stars|Next page?|https://www.amazon.com/Grim-Grotto-Unfortunate-Events-Book/product-reviews/0064410145/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&filterByStar=five_star&pageNumber=2&reviewerType=all_reviews|||||||||
"1556766328-4685,https://www.amazon.com/Grim-Grotto-Unfortunate-Events-Book/product-reviews/0064410145/ref=cm_cr_arp_d_hist_5?ie=UTF8&reviewerType=all_reviews&filterByStar=five_star&pageNumber=1,Kicking back in New England,Submarines...poisonous mushrooms...those poor Baudelairs!,9-Oct-04,""I highly recommend this book to readers of the previous ten books!  While this book is longer than the others (and has some slow areas), the story is full of surprises - interesting locations, dreadful happenings, etc."|||||||||||||||||
|||||||||||||||||
Count Olaf and his evil minions are still after the Baudelaire children| but Olaf has definitely changed.  He doesn't seem nearly as evil as he was in past and he now has the most awful laugh which just about drove me crazy (perhaps this was intended???).  There are also changes in the Baudelaires - the children are growing up.  Sunny is no longer a baby and has become a very interesting character.  The older sibs have more issues to face| including conflicts with each other.  We receive more clues about VFD and characters from previous books show up - and not everyone is quite as they have appeared in past.|||||||||||||||
|||||||||||||||||
I found more to laugh about in this book and the ending is probably the best so far.  Don't get me wrong - there are still so many miserable| horrible| mysterious things - we will have to read the next two books to (hopefully) get all our questions answered.  I| for one| can't wait!|||||||||||||
|||||||||||||||||
A note to those who haven't already read books 1 - 10.  If possible| try to read all the books in order prior to reading this book.  Each book builds on the previous one and so many references are made to past books| you won't understand the story very well - heck| it is hard enough for those who have read them in order to follow| because there is so much time in between books!|||||||||||||
|||||||||||||||||
"Also, this is not a """"happy ending"""" series of books.  While I think they are fantastic and my son loves them, I urge parents to read the books first before deciding if they are appropriate for their younger readers."",5.0 out of 5 stars,Next page?,https://www.amazon.com/Grim-Grotto-Unfortunate-Events-Book/product-reviews/0064410145/ref=cm_cr_arp_d_paging_btm_9?ie=UTF8&filterByStar=five_star&pageNumber=9&reviewerType=all_reviews"|||||||||||||||||
1556766320-4642|https://www.amazon.com/Grim-Grotto-Unfortunate-Events-Book/product-reviews/0064410145/ref=cm_cr_arp_d_hist_5?ie=UTF8&reviewerType=all_reviews&filterByStar=five_star&pageNumber=1|j|Five Stars|14-Apr-15|He enjoyed the book|5.0 out of 5 stars|Next page?|https://www.amazon.com/Grim-Grotto-Unfortunate-Events-Book/product-reviews/0064410145/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&filterByStar=five_star&pageNumber=5&reviewerType=all_reviews|||||||||
1556766324-4660|https://www.amazon.com/Grim-Grotto-Unfortunate-Events-Book/product-reviews/0064410145/ref=cm_cr_arp_d_hist_5?ie=UTF8&reviewerType=all_reviews&filterByStar=five_star&pageNumber=1|OLIVER|Five Stars|21-Jun-15|JUST AS LISTED|5.0 out of 5 stars|Next page?|https://www.amazon.com/Grim-Grotto-Unfortunate-Events-Book/product-reviews/0064410145/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&filterByStar=five_star&pageNumber=7&reviewerType=all_reviews|||||||||
"1556766311-4598,https://www.amazon.com/Grim-Grotto-Unfortunate-Events-Book/product-reviews/0064410145/ref=cm_cr_arp_d_hist_5?ie=UTF8&reviewerType=all_reviews&filterByStar=five_star&pageNumber=1,Orion Maple,Not so normal,14-Mar-19,""Even though Olaf was in this one he wasn't in it quite as much, it felt like, and so it ended up being quite an interesting change for once."",5.0 out of 5 stars,,"|||||||||||||||||
1556766320-4643|https://www.amazon.com/Grim-Grotto-Unfortunate-Events-Book/product-reviews/0064410145/ref=cm_cr_arp_d_hist_5?ie=UTF8&reviewerType=all_reviews&filterByStar=five_star&pageNumber=1|Ryan K. Callahan|Awesome book|24-Mar-13|I fond the book to be actually kind of calming and I loved how it was so gothic and spooky and that's what made me love it.|5.0 out of 5 stars|Next page?|https://www.amazon.com/Grim-Grotto-Unfortunate-Events-Book/product-reviews/0064410145/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&filterByStar=five_star&pageNumber=5&reviewerType=all_reviews|||||||||
"1556766328-4676,https://www.amazon.com/Grim-Grotto-Unfortunate-Events-Book/product-reviews/0064410145/ref=cm_cr_arp_d_hist_5?ie=UTF8&reviewerType=all_reviews&filterByStar=five_star&pageNumber=1,Author Denise Kawaii,""The suspense was killing my young reader slowly, painfully and without mercy."",12-Dec-18,""I picked up this soggy book just a few days ago, and despite the moist mycelium meandering across the pages, I found this to be my favorite Snicket book so far in the Series of Unfortunate Events. I won't give you any spoilers, but I'm glad that the worst of the things I thought might happen didn't, but I was horrified that the other things that I couldn't have fathomed would happen did. Widdershins is a fun character, Aye! And Fiona left me despondent and in despair."|||||||||||||||||
|||||||||||||||||
"I feel that I've said too much, but Book the Eleventh was wonderful in a woeful way, and it made me nostalgic for my days as an underwater explorer. If you've never spent a day on a submarine, you might not wax as nostalgic as I, but your waning will be appropriate given the content of this book."",5.0 out of 5 stars,Next page?,https://www.amazon.com/Grim-Grotto-Unfortunate-Events-Book/product-reviews/0064410145/ref=cm_cr_arp_d_paging_btm_9?ie=UTF8&filterByStar=five_star&pageNumber=9&reviewerType=all_reviews"|||||||||||||||||
"1556766322-4652,https://www.amazon.com/Grim-Grotto-Unfortunate-Events-Book/product-reviews/0064410145/ref=cm_cr_arp_d_hist_5?ie=UTF8&reviewerType=all_reviews&filterByStar=five_star&pageNumber=1,A. R SCOTT,Twists and Turns!,29-Mar-16,""This was the best book in the series thus far. I loved all of the twists and turns. I also loved how the Baudelaire orphans took courage and stood up to Olaf. I was shocked when Captain Widdershins abandoned Fiona and the orphans, and when Fiona joined Olaf's troupe. I was happy Sunny made a quick recovery ."",5.0 out of 5 stars,Next page?,https://www.amazon.com/Grim-Grotto-Unfortunate-Events-Book/product-reviews/0064410145/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&filterByStar=five_star&pageNumber=6&reviewerType=all_reviews"|||||||||||||||||
1556766326-4672|https://www.amazon.com/Grim-Grotto-Unfortunate-Events-Book/product-reviews/0064410145/ref=cm_cr_arp_d_hist_5?ie=UTF8&reviewerType=all_reviews&filterByStar=five_star&pageNumber=1|Rose|Five Stars|16-Jun-15|Good condition|5.0 out of 5 stars|Next page?|https://www.amazon.com/Grim-Grotto-Unfortunate-Events-Book/product-reviews/0064410145/ref=cm_cr_arp_d_paging_btm_8?ie=UTF8&filterByStar=five_star&pageNumber=8&reviewerType=all_reviews|||||||||
1556766322-4655|https://www.amazon.com/Grim-Grotto-Unfortunate-Events-Book/product-reviews/0064410145/ref=cm_cr_arp_d_hist_5?ie=UTF8&reviewerType=all_reviews&filterByStar=five_star&pageNumber=1|Awryr|Awesome|28-Jan-15|Love it. I'm a kid and it's great to read. Suspenseful and entertaining. The best book series I've read. You will enjoy this series.|5.0 out of 5 stars|Next page?|https://www.amazon.com/Grim-Grotto-Unfortunate-Events-Book/product-reviews/0064410145/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&filterByStar=five_star&pageNumber=6&reviewerType=all_reviews|||||||||
"1556766328-4681,https://www.amazon.com/Grim-Grotto-Unfortunate-Events-Book/product-reviews/0064410145/ref=cm_cr_arp_d_hist_5?ie=UTF8&reviewerType=all_reviews&filterByStar=five_star&pageNumber=1,JMack,Under the Sea,8-Oct-12,""""""The Grim Grotto"""" takes the adventures of the Baudelaires through a different format. Rather addressing a new foe, the Baudelaires seek a missing bowl of sugar that holds a great secret. Along the journey, the orphans renew old acquaintances and face a new challange from Count Olaf in another entertaining ride."|||||||||||||||||
|||||||||||||||||
Separated from the third Quigley triplet at the end of the previous book| the orphans are sailing a mysterious river without an oar. Taking refuge in a submarine| the orphans find new and old allies. In this way| the series begins to come full circle. On the way to find the mysterious bowl of sugar| the Baudelaires face poisonous mushrooms and a monsterous mechanical octopus. With each new element of the story| more information about the mysterious V.F.D. is revealed.||||||||||||
|||||||||||||||||
"While I eagerly anticipate the ending of the series, I am intrigued by the maturing of the characters and the plotline. As a series for young adults, it is commendable that the series matures with the audience."",5.0 out of 5 stars,Next page?,https://www.amazon.com/Grim-Grotto-Unfortunate-Events-Book/product-reviews/0064410145/ref=cm_cr_arp_d_paging_btm_9?ie=UTF8&filterByStar=five_star&pageNumber=9&reviewerType=all_reviews"|||||||||||||||||
1556766320-4637|https://www.amazon.com/Grim-Grotto-Unfortunate-Events-Book/product-reviews/0064410145/ref=cm_cr_arp_d_hist_5?ie=UTF8&reviewerType=all_reviews&filterByStar=five_star&pageNumber=1|Lucil Nicolas Ferrum|Five Stars|3-Dec-15|Thank You.|5.0 out of 5 stars|Next page?|https://www.amazon.com/Grim-Grotto-Unfortunate-Events-Book/product-reviews/0064410145/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&filterByStar=five_star&pageNumber=5&reviewerType=all_reviews|||||||||
1556766344-4751|https://www.amazon.com/Grim-Grotto-Unfortunate-Events-Book/product-reviews/0064410145/ref=cm_cr_arp_d_hist_5?ie=UTF8&reviewerType=all_reviews&filterByStar=five_star&pageNumber=1|Shannon Milne|Awesome|1-Oct-13|I need to read the next one. Such a cliff hanger. A must read for sure. I totally loved it|5.0 out of 5 stars|Next page?|https://www.amazon.com/Grim-Grotto-Unfortunate-Events-Book/product-reviews/0064410145/ref=cm_cr_arp_d_paging_btm_16?ie=UTF8&filterByStar=five_star&pageNumber=16&reviewerType=all_reviews|||||||||
1556766340-4729|https://www.amazon.com/Grim-Grotto-Unfortunate-Events-Book/product-reviews/0064410145/ref=cm_cr_arp_d_hist_5?ie=UTF8&reviewerType=all_reviews&filterByStar=five_star&pageNumber=1|Tara|Good series for 4th graders|22-Sep-14|My son loved this series. He read them all over the summer.|5.0 out of 5 stars|Next page?|https://www.amazon.com/Grim-Grotto-Unfortunate-Events-Book/product-reviews/0064410145/ref=cm_cr_arp_d_paging_btm_14?ie=UTF8&filterByStar=five_star&pageNumber=14&reviewerType=all_reviews|||||||||
1556766346-4763|https://www.amazon.com/Grim-Grotto-Unfortunate-Events-Book/product-reviews/0064410145/ref=cm_cr_arp_d_hist_5?ie=UTF8&reviewerType=all_reviews&filterByStar=five_star&pageNumber=1||||||null|https://www.amazon.com/Grim-Grotto-Unfortunate-Events-Book/product-reviews/0064410145/ref=cm_cr_arp_d_paging_btm_17?ie=UTF8&filterByStar=five_star&pageNumber=17&reviewerType=all_reviews|||||||||
1556766315-4622|https://www.amazon.com/Grim-Grotto-Unfortunate-Events-Book/product-reviews/0064410145/ref=cm_cr_arp_d_hist_5?ie=UTF8&reviewerType=all_reviews&filterByStar=five_star&pageNumber=1|Kristen Clements|This book is a very good book it is not like the rest because in the rest they always have bad luck but now there luck changes|27-Oct-15|This a very good book I would rate this book 4 out of 5 stars it has many twist an turns but in this one the end is what surprised be|5.0 out of 5 stars|Next page?|https://www.amazon.com/Grim-Grotto-Unfortunate-Events-Book/product-reviews/0064410145/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&filterByStar=five_star&pageNumber=3&reviewerType=all_reviews|||||||||
"1556766313-4614,https://www.amazon.com/Grim-Grotto-Unfortunate-Events-Book/product-reviews/0064410145/ref=cm_cr_arp_d_hist_5?ie=UTF8&reviewerType=all_reviews&filterByStar=five_star&pageNumber=1,DeeDee,kid loved,14-Oct-16,""came quickly, kid loved it"",5.0 out of 5 stars,Next page?,https://www.amazon.com/Grim-Grotto-Unfortunate-Events-Book/product-reviews/0064410145/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&filterByStar=five_star&pageNumber=2&reviewerType=all_reviews"|||||||||||||||||
"1556766337-4720,https://www.amazon.com/Grim-Grotto-Unfortunate-Events-Book/product-reviews/0064410145/ref=cm_cr_arp_d_hist_5?ie=UTF8&reviewerType=all_reviews&filterByStar=five_star&pageNumber=1,Donna R.,Series Of Unfortunate Events book #11- The  Grim Grotto,16-Jun-14,""This book was the bomb.com. It was amazing!!!!! There were lots of unexpected twists and turns, betrays, and meet ups."|||||||||||||||||
"I got this book on Saturday and finished it today ( Monday)I can't wait to see what the second to last book of this amazing series has in store! I totally hands down recommen this book for anyone over the age  of 7 or 8, that has read this series to continue on and read and finish this AMAZING book!"",5.0 out of 5 stars,Next page?,https://www.amazon.com/Grim-Grotto-Unfortunate-Events-Book/product-reviews/0064410145/ref=cm_cr_arp_d_paging_btm_13?ie=UTF8&filterByStar=five_star&pageNumber=13&reviewerType=all_reviews"|||||||||||||||||
"1556766313-4610,https://www.amazon.com/Grim-Grotto-Unfortunate-Events-Book/product-reviews/0064410145/ref=cm_cr_arp_d_hist_5?ie=UTF8&reviewerType=all_reviews&filterByStar=five_star&pageNumber=1,Lemony Snicket,Grim,9-Jan-14,""This is an interesting book in the series. Without spoiling any of the surprises for upcoming readers, I will say that anyone who has been interested in the series should find this book just as enjoyable as the rest."",5.0 out of 5 stars,Next page?,https://www.amazon.com/Grim-Grotto-Unfortunate-Events-Book/product-reviews/0064410145/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&filterByStar=five_star&pageNumber=2&reviewerType=all_reviews"|||||||||||||||||
1556766311-4605|https://www.amazon.com/Grim-Grotto-Unfortunate-Events-Book/product-reviews/0064410145/ref=cm_cr_arp_d_hist_5?ie=UTF8&reviewerType=all_reviews&filterByStar=five_star&pageNumber=1|95959|Five Stars|20-Jun-18|Excellent.|5.0 out of 5 stars|||||||||||
1556766346-4760|https://www.amazon.com/Grim-Grotto-Unfortunate-Events-Book/product-reviews/0064410145/ref=cm_cr_arp_d_hist_5?ie=UTF8&reviewerType=all_reviews&filterByStar=five_star&pageNumber=1|Nolic Yearnak|Superb Collection|21-Sep-04|I have twice read 10/11 of the books. For the past 6 months I have anticipated this one coming out. I am a huge fan of this collection and I hope he continues to write.|5.0 out of 5 stars|Next page?|https://www.amazon.com/Grim-Grotto-Unfortunate-Events-Book/product-reviews/0064410145/ref=cm_cr_arp_d_paging_btm_17?ie=UTF8&filterByStar=five_star&pageNumber=17&reviewerType=all_reviews|||||||||
"1556766328-4682,https://www.amazon.com/Grim-Grotto-Unfortunate-Events-Book/product-reviews/0064410145/ref=cm_cr_arp_d_hist_5?ie=UTF8&reviewerType=all_reviews&filterByStar=five_star&pageNumber=1,KidsReads,The Baudelaires' most harrowing adventure yet,22-Oct-04,""When last we saw the three Baudelaire orphans --- Violet, Klaus and Sunny --- they were hurtling down a raging river on a toboggan, headed for certain death. At the beginning of THE GRIM GROTTO, the eleventh installment in Lemony Snicket's A Series of Unfortunate Events, the three children are rescued in the nick of time by a passing submarine. Just when they think they are safe, though, the Baudelaires are in for their most harrowing adventures yet."|||||||||||||||||
|||||||||||||||||
The Queequeg submarine is captained by Widdershins| a jovial but impatient fellow who is searching underwater for the mysterious sugar bowl that holds important secrets. It seems that the sugar bowl has vanished into a treacherous underwater cave| so small that only the children (including Widdershins's daughter Fiona) can enter it. Little do they know| though| that the cave is filled with poisonous mushroom spores| one of which is inhaled by one of the Baudelaires. Soon| the kids are in a race against time as they try to save their sibling and escape from Count Olaf| who is lurking nearby in a submarine of his own.||||||||||
|||||||||||||||||
"Unlike the earlier books in this series, Count Olaf is not really a central character here. Instead, this book introduces some new characters and helps shed light on old nemeses such as the hook-handed man. Lemony Snicket continues to be darkly humorous, with jokes that sometimes seem aimed as much at adults as at children; when the three Baudelaires try to decipher T. S. Eliot's THE WASTE LAND, Violet says, """"Maybe it's all in code."""""|||||||||||||||||
|||||||||||||||||
In the end| THE GRIM GROTTO introduces more mysteries than it solves. Since this is Book the Eleventh of a thirteen-book series| though| the end of the Baudelaires' adventures is rapidly approaching and the Hotel Denouement is in sight. It remains to be seen| though| whether these three unlucky orphans have any hope for a happy ending.||||||||||||
|||||||||||||||||
"  --- Reviewed by Norah Piehl"",5.0 out of 5 stars,Next page?,https://www.amazon.com/Grim-Grotto-Unfortunate-Events-Book/product-reviews/0064410145/ref=cm_cr_arp_d_paging_btm_9?ie=UTF8&filterByStar=five_star&pageNumber=9&reviewerType=all_reviews"|||||||||||||||||
"1556766337-4717,https://www.amazon.com/Grim-Grotto-Unfortunate-Events-Book/product-reviews/0064410145/ref=cm_cr_arp_d_hist_5?ie=UTF8&reviewerType=all_reviews&filterByStar=five_star&pageNumber=1,Mirosui Onitsaki,Excellent,19-Jul-05,""I've read A Series of Unfortunate Events books 1-11 and this was the best of them all. Though my opinions may change when I read book 12. This book was the most exciting. I've read it at school and I couldn't put it down except when I had to do classwork. In math class on the 2nd day which I finished it, I felt bored the rest of the day. Because there was nothing to read. Lemony Snicket is an excellent writer."",5.0 out of 5 stars,Next page?,https://www.amazon.com/Grim-Grotto-Unfortunate-Events-Book/product-reviews/0064410145/ref=cm_cr_arp_d_paging_btm_13?ie=UTF8&filterByStar=five_star&pageNumber=13&reviewerType=all_reviews"|||||||||||||||||
"1556766342-4745,https://www.amazon.com/Grim-Grotto-Unfortunate-Events-Book/product-reviews/0064410145/ref=cm_cr_arp_d_hist_5?ie=UTF8&reviewerType=all_reviews&filterByStar=five_star&pageNumber=1,geudupe,Another Great Book!  Aye!,1-Oct-04,""This book was great!  Aye!  Read it now!  Or later!  Aye! If you're doing something else!  But then again, you should probably read it now!  He who hestitates is lost!  Aye! Or she!"|||||||||||||||||
|||||||||||||||||
"(If you have not read this book already I apologize for how confused you must be by this review!)"",5.0 out of 5 stars,Next page?,https://www.amazon.com/Grim-Grotto-Unfortunate-Events-Book/product-reviews/0064410145/ref=cm_cr_arp_d_paging_btm_15?ie=UTF8&filterByStar=five_star&pageNumber=15&reviewerType=all_reviews"|||||||||||||||||
1556766317-4632|https://www.amazon.com/Grim-Grotto-Unfortunate-Events-Book/product-reviews/0064410145/ref=cm_cr_arp_d_hist_5?ie=UTF8&reviewerType=all_reviews&filterByStar=five_star&pageNumber=1|Amy R|gift|2-Mar-13|My son (age 11) has read the full series now and loves all of them. I highly recommend then for ages 9 to 12 if your child has good reading comprehension.|5.0 out of 5 stars|Next page?|https://www.amazon.com/Grim-Grotto-Unfortunate-Events-Book/product-reviews/0064410145/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&filterByStar=five_star&pageNumber=4&reviewerType=all_reviews|||||||||
1556766315-4624|https://www.amazon.com/Grim-Grotto-Unfortunate-Events-Book/product-reviews/0064410145/ref=cm_cr_arp_d_hist_5?ie=UTF8&reviewerType=all_reviews&filterByStar=five_star&pageNumber=1|Thomas Kim|Five Stars|19-Jan-16|LOVE IT!!!!!|5.0 out of 5 stars|Next page?|https://www.amazon.com/Grim-Grotto-Unfortunate-Events-Book/product-reviews/0064410145/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&filterByStar=five_star&pageNumber=3&reviewerType=all_reviews|||||||||
1556766322-4651|https://www.amazon.com/Grim-Grotto-Unfortunate-Events-Book/product-reviews/0064410145/ref=cm_cr_arp_d_hist_5?ie=UTF8&reviewerType=all_reviews&filterByStar=five_star&pageNumber=1|NJ Mysteryreader|Five Stars|14-Aug-14|My 10 year old granddaughter  loves this series!|5.0 out of 5 stars|Next page?|https://www.amazon.com/Grim-Grotto-Unfortunate-Events-Book/product-reviews/0064410145/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&filterByStar=five_star&pageNumber=6&reviewerType=all_reviews|||||||||
